[mnist_0v1] train=12780 val=1000 test=1000
[mnist_0v1] imbalance ratio 1.1666666666666667
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.875
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.125
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9
[mnist_0v1] imbalance ratio 0.8181818181818182
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.8333333333333334
[mnist_0v1] imbalance ratio 0.7692307692307693
[mnist_0v1] imbalance ratio 0.8461538461538461
[mnist_0v1] imbalance ratio 0.7857142857142857
[mnist_0v1] imbalance ratio 0.7333333333333333
[mnist_0v1] imbalance ratio 0.6875
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.7058823529411765
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.7222222222222222
[mnist_0v1] imbalance ratio 0.7777777777777778
[mnist_0v1] imbalance ratio 0.7368421052631579
[mnist_0v1] imbalance ratio 0.7
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.85
[mnist_0v1] imbalance ratio 0.8095238095238095
[mnist_0v1] imbalance ratio 0.7727272727272727
[mnist_0v1] imbalance ratio 0.8181818181818182
[mnist_0v1] imbalance ratio 0.8636363636363636
[mnist_0v1] imbalance ratio 0.9090909090909091
[mnist_0v1] imbalance ratio 0.8695652173913043
[mnist_0v1] imbalance ratio 0.8333333333333334
[mnist_0v1] imbalance ratio 0.875
[mnist_0v1] imbalance ratio 0.9166666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.5714285714285714
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.4444444444444444
[mnist_0v1] imbalance ratio 0.4
[mnist_0v1] imbalance ratio 0.36363636363636365
[mnist_0v1] imbalance ratio 0.45454545454545453
[mnist_0v1] imbalance ratio 0.4166666666666667
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.46153846153846156
[mnist_0v1] imbalance ratio 0.5384615384615384
[mnist_0v1] imbalance ratio 0.6153846153846154
[mnist_0v1] imbalance ratio 0.6923076923076923
[mnist_0v1] imbalance ratio 0.7692307692307693
[mnist_0v1] imbalance ratio 0.7142857142857143
[mnist_0v1] imbalance ratio 0.7857142857142857
[mnist_0v1] imbalance ratio 0.8571428571428571
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.8666666666666667
[mnist_0v1] imbalance ratio 0.9333333333333333
[mnist_0v1] imbalance ratio 0.875
[mnist_0v1] imbalance ratio 0.9375
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0625
[mnist_0v1] imbalance ratio 1.125
[mnist_0v1] imbalance ratio 1.1875
[mnist_0v1] imbalance ratio 1.1176470588235294
[mnist_0v1] imbalance ratio 1.0555555555555556
[mnist_0v1] imbalance ratio 1.1111111111111112
[mnist_0v1] imbalance ratio 1.1666666666666667
[mnist_0v1] imbalance ratio 1.2222222222222223
[mnist_0v1] imbalance ratio 1.1578947368421053
[mnist_0v1] imbalance ratio 1.1
[mnist_0v1] imbalance ratio 1.15
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.1428571428571428
[mnist_0v1] imbalance ratio 1.0909090909090908
Another attempt to get labeled set
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.8333333333333334
[mnist_0v1] imbalance ratio 0.7142857142857143
[mnist_0v1] imbalance ratio 0.625
[mnist_0v1] imbalance ratio 0.5555555555555556
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.7777777777777778
[mnist_0v1] imbalance ratio 0.7
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.7272727272727273
[mnist_0v1] imbalance ratio 0.8181818181818182
 25%|██▌       | 5/20 [14:25<41:46, 167.13s/it] 30%|███       | 6/20 [16:51<37:23, 160.24s/it] 35%|███▌      | 7/20 [19:14<33:26, 154.33s/it] 40%|████      | 8/20 [21:46<30:43, 153.59s/it][mnist_0v1] imbalance ratio 0.9090909090909091
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9166666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0833333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0769230769230769
[mnist_0v1] imbalance ratio 1.1538461538461537
[mnist_0v1] imbalance ratio 1.2307692307692308
[mnist_0v1] imbalance ratio 1.1428571428571428
[mnist_0v1] imbalance ratio 1.0666666666666667
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9411764705882353
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9444444444444444
[mnist_0v1] imbalance ratio 0.8947368421052632
[mnist_0v1] imbalance ratio 0.85
[mnist_0v1] imbalance ratio 0.9
[mnist_0v1] imbalance ratio 0.8571428571428571
[mnist_0v1] imbalance ratio 0.8181818181818182
[mnist_0v1] imbalance ratio 0.782608695652174
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.72
[mnist_0v1] imbalance ratio 0.6923076923076923
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.6428571428571429
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 2.3333333333333335
[mnist_0v1] imbalance ratio 2.6666666666666665
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 3.3333333333333335
[mnist_0v1] imbalance ratio 3.6666666666666665
[mnist_0v1] imbalance ratio 2.75
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 2.4
[mnist_0v1] imbalance ratio 2.6
[mnist_0v1] imbalance ratio 2.1666666666666665
[mnist_0v1] imbalance ratio 1.8571428571428572
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.75
[mnist_0v1] imbalance ratio 1.875
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.6
[mnist_0v1] imbalance ratio 1.4545454545454546
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.4166666666666667
[mnist_0v1] imbalance ratio 1.3076923076923077
[mnist_0v1] imbalance ratio 1.3846153846153846
[mnist_0v1] imbalance ratio 1.2857142857142858
[mnist_0v1] imbalance ratio 1.3571428571428572
[mnist_0v1] imbalance ratio 1.2666666666666666
[mnist_0v1] imbalance ratio 1.1875
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.3125
[mnist_0v1] imbalance ratio 1.2352941176470589
[mnist_0v1] imbalance ratio 1.1666666666666667
[mnist_0v1] imbalance ratio 1.2222222222222223
[mnist_0v1] imbalance ratio 1.1578947368421053
[mnist_0v1] imbalance ratio 1.2105263157894737
[mnist_0v1] imbalance ratio 1.263157894736842
[mnist_0v1] imbalance ratio 1.3157894736842106
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.1904761904761905
Another attempt to get labeled set
Another attempt to get labeled set
Another attempt to get labeled set
Another attempt to get labeled set
Another attempt to get labeled set
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.3333333333333333
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.6
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.42857142857142855
[mnist_0v1] imbalance ratio 0.375
[mnist_0v1] imbalance ratio 0.3333333333333333
[mnist_0v1] imbalance ratio 0.3
[mnist_0v1] imbalance ratio 0.4
[mnist_0v1] imbalance ratio 0.36363636363636365
[mnist_0v1] imbalance ratio 0.45454545454545453
[mnist_0v1] imbalance ratio 0.5454545454545454
[mnist_0v1] imbalance ratio 0.6363636363636364
[mnist_0v1] imbalance ratio 0.5833333333333334
[mnist_0v1] imbalance ratio 0.5384615384615384
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5714285714285714
[mnist_0v1] imbalance ratio 0.5333333333333333
[mnist_0v1] imbalance ratio 0.6
[mnist_0v1] imbalance ratio 0.5625
[mnist_0v1] imbalance ratio 0.5294117647058824
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.47368421052631576
[mnist_0v1] imbalance ratio 0.5263157894736842
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.55
[mnist_0v1] imbalance ratio 0.5238095238095238
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.4782608695652174
[mnist_0v1] imbalance ratio 0.4583333333333333
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.48
[mnist_0v1] imbalance ratio 0.46153846153846156
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.48148148148148145
[mnist_0v1] imbalance ratio 0.5185185185185185
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.4827586206896552
[mnist_0v1] imbalance ratio 0.5172413793103449
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 2.3333333333333335
[mnist_0v1] imbalance ratio 2.6666666666666665
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 2.25
[mnist_0v1] imbalance ratio 2.5
[mnist_0v1] imbalance ratio 2.75
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 3.25
[mnist_0v1] imbalance ratio 3.5
[mnist_0v1] imbalance ratio 2.8
[mnist_0v1] imbalance ratio 2.3333333333333335
[mnist_0v1] imbalance ratio 2.5
[mnist_0v1] imbalance ratio 2.142857142857143
[mnist_0v1] imbalance ratio 2.2857142857142856
[mnist_0v1] imbalance ratio 2.4285714285714284
[mnist_0v1] imbalance ratio 2.5714285714285716
[mnist_0v1] imbalance ratio 2.25
[mnist_0v1] imbalance ratio 2.375
[mnist_0v1] imbalance ratio 2.111111111111111
[mnist_0v1] imbalance ratio 1.9
[mnist_0v1] imbalance ratio 1.7272727272727273
[mnist_0v1] imbalance ratio 1.5833333333333333
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 1.75
[mnist_0v1] imbalance ratio 1.8333333333333333
[mnist_0v1] imbalance ratio 1.6923076923076923
[mnist_0v1] imbalance ratio 1.5714285714285714
[mnist_0v1] imbalance ratio 1.4666666666666666
[mnist_0v1] imbalance ratio 1.375
[mnist_0v1] imbalance ratio 1.2941176470588236
[mnist_0v1] imbalance ratio 1.2222222222222223
[mnist_0v1] imbalance ratio 1.1578947368421053
[mnist_0v1] imbalance ratio 1.2105263157894737
[mnist_0v1] imbalance ratio 1.15
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.1904761904761905
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.3333333333333333
[mnist_0v1] imbalance ratio 0.25
[mnist_0v1] imbalance ratio 0.2
[mnist_0v1] imbalance ratio 0.16666666666666666
[mnist_0v1] imbalance ratio 0.3333333333333333
[mnist_0v1] imbalance ratio 0.2857142857142857
[mnist_0v1] imbalance ratio 0.25
[mnist_0v1] imbalance ratio 0.2222222222222222
[mnist_0v1] imbalance ratio 0.3333333333333333
[mnist_0v1] imbalance ratio 0.3
[mnist_0v1] imbalance ratio 0.2727272727272727
[mnist_0v1] imbalance ratio 0.25
[mnist_0v1] imbalance ratio 0.23076923076923078
[mnist_0v1] imbalance ratio 0.3076923076923077
[mnist_0v1] imbalance ratio 0.38461538461538464
[mnist_0v1] imbalance ratio 0.46153846153846156
[mnist_0v1] imbalance ratio 0.42857142857142855
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5714285714285714
[mnist_0v1] imbalance ratio 0.5333333333333333
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5625
[mnist_0v1] imbalance ratio 0.5294117647058824
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5555555555555556
[mnist_0v1] imbalance ratio 0.5263157894736842
[mnist_0v1] imbalance ratio 0.5789473684210527
[mnist_0v1] imbalance ratio 0.55
[mnist_0v1] imbalance ratio 0.6
[mnist_0v1] imbalance ratio 0.5714285714285714
[mnist_0v1] imbalance ratio 0.5454545454545454
[mnist_0v1] imbalance ratio 0.5217391304347826
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.48
 45%|████▌     | 9/20 [24:25<28:29, 155.44s/it] 50%|█████     | 10/20 [26:39<24:47, 148.77s/it] 55%|█████▌    | 11/20 [28:54<21:40, 144.55s/it] 60%|██████    | 12/20 [31:14<19:04, 143.10s/it] 65%|██████▌   | 13/20 [33:41<16:49, 144.22s/it][mnist_0v1] imbalance ratio 0.46153846153846156
[mnist_0v1] imbalance ratio 0.4444444444444444
[mnist_0v1] imbalance ratio 0.42857142857142855
[mnist_0v1] imbalance ratio 0.4642857142857143
[mnist_0v1] imbalance ratio 0.4482758620689655
[mnist_0v1] imbalance ratio 0.43333333333333335
[mnist_0v1] imbalance ratio 0.4666666666666667
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.5333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.75
[mnist_0v1] imbalance ratio 1.4
[mnist_0v1] imbalance ratio 1.1666666666666667
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.2857142857142858
[mnist_0v1] imbalance ratio 1.125
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.1111111111111112
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.1
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.0909090909090908
[mnist_0v1] imbalance ratio 1.1818181818181819
[mnist_0v1] imbalance ratio 1.0833333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9285714285714286
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9333333333333333
[mnist_0v1] imbalance ratio 0.875
[mnist_0v1] imbalance ratio 0.8235294117647058
[mnist_0v1] imbalance ratio 0.7777777777777778
[mnist_0v1] imbalance ratio 0.8333333333333334
[mnist_0v1] imbalance ratio 0.7894736842105263
[mnist_0v1] imbalance ratio 0.8421052631578947
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.7619047619047619
[mnist_0v1] imbalance ratio 0.7272727272727273
[mnist_0v1] imbalance ratio 0.7727272727272727
[mnist_0v1] imbalance ratio 0.7391304347826086
[mnist_0v1] imbalance ratio 0.782608695652174
[mnist_0v1] imbalance ratio 0.75
[mnist_0v1] imbalance ratio 0.72
[mnist_0v1] imbalance ratio 0.6923076923076923
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.7037037037037037
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.8
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 0.5714285714285714
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.4444444444444444
[mnist_0v1] imbalance ratio 0.5555555555555556
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 0.6
[mnist_0v1] imbalance ratio 0.5454545454545454
[mnist_0v1] imbalance ratio 0.6363636363636364
[mnist_0v1] imbalance ratio 0.7272727272727273
[mnist_0v1] imbalance ratio 0.8181818181818182
[mnist_0v1] imbalance ratio 0.9090909090909091
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9166666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9230769230769231
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0769230769230769
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0666666666666667
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9411764705882353
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9444444444444444
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9473684210526315
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0526315789473684
[mnist_0v1] imbalance ratio 1.105263157894737
[mnist_0v1] imbalance ratio 1.05
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9545454545454546
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9565217391304348
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.5
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.6666666666666666
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.75
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 2.25
[mnist_0v1] imbalance ratio 1.8
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 1.8333333333333333
[mnist_0v1] imbalance ratio 1.5714285714285714
[mnist_0v1] imbalance ratio 1.7142857142857142
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.3
[mnist_0v1] imbalance ratio 1.4
[mnist_0v1] imbalance ratio 1.2727272727272727
[mnist_0v1] imbalance ratio 1.3636363636363635
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.2307692307692308
[mnist_0v1] imbalance ratio 1.1428571428571428
[mnist_0v1] imbalance ratio 1.2142857142857142
[mnist_0v1] imbalance ratio 1.2857142857142858
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.2666666666666666
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.4
[mnist_0v1] imbalance ratio 1.3125
[mnist_0v1] imbalance ratio 1.375
[mnist_0v1] imbalance ratio 1.4375
[mnist_0v1] imbalance ratio 1.3529411764705883
[mnist_0v1] imbalance ratio 1.411764705882353
[mnist_0v1] imbalance ratio 1.3333333333333333
[mnist_0v1] imbalance ratio 1.3888888888888888
[mnist_0v1] imbalance ratio 1.3157894736842106
[mnist_0v1] imbalance ratio 1.25
[mnist_0v1] imbalance ratio 1.1904761904761905
Another attempt to get labeled set
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 3.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 2.5
[mnist_0v1] imbalance ratio 1.6666666666666667
[mnist_0v1] imbalance ratio 2.0
[mnist_0v1] imbalance ratio 1.5
[mnist_0v1] imbalance ratio 1.2
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.1666666666666667
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.1428571428571428
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.125
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 1.1111111111111112
[mnist_0v1] imbalance ratio 1.2222222222222223
[mnist_0v1] imbalance ratio 1.1
[mnist_0v1] imbalance ratio 1.0
[mnist_0v1] imbalance ratio 0.9166666666666666
[mnist_0v1] imbalance ratio 0.8461538461538461
[mnist_0v1] imbalance ratio 0.9230769230769231
[mnist_0v1] imbalance ratio 1.0
